# #Time 	 Real 	 Imaginary 	 Amplitude 	 Phase 
# 
1.670857142857141753e+02	1.734766263802173247e-06	-1.738260980142988648e-07	1.743453326698775718e-06	6.383053412830643758e+00
1.673142857142856030e+02	1.736700377622293531e-06	-1.943894294433002538e-07	1.747545550740440262e-06	6.394651674206238923e+00
1.675428571428570308e+02	1.741096790714531526e-06	-2.091022395833914893e-07	1.753608217714330712e-06	6.402710839332020676e+00
1.677714285714284586e+02	1.747914896036296273e-06	-2.180947081039410488e-07	1.761468644480656007e-06	6.407317983640258952e+00
1.679999999999998863e+02	1.756962378155904647e-06	-2.218727780243189310e-07	1.770916239657731665e-06	6.408802409647702092e+00
1.682285714285713141e+02	1.767898444152042112e-06	-2.212939209016906570e-07	1.781694673130964713e-06	6.407711064802067646e+00
1.684571428571427418e+02	1.780250500080547470e-06	-2.175167002023129974e-07	1.793489715025972068e-06	6.404765880889040197e+00
1.686857142857141696e+02	1.793441339216485935e-06	-2.119261634526695447e-07	1.805919304943161106e-06	6.400807183108399911e+00
1.689142857142855974e+02	1.806822900381054778e-06	-2.060397807827182716e-07	1.818532755989398599e-06	6.396729132321640421e+00
1.691428571428570251e+02	1.819712496793666413e-06	-2.014010546794261195e-07	1.830823846199580239e-06	6.393414089718041815e+00
1.693714285714284529e+02	1.831428051696426419e-06	-1.994696265213997254e-07	1.842258624744407248e-06	6.391672485359501721e+00
1.695999999999998806e+02	1.841320048966358438e-06	-2.015174066812469282e-07	1.852314440887671795e-06	6.392193288050149746e+00
1.698285714285713084e+02	1.856546516664651400e-06	-2.050977134809950896e-07	1.867841010529210766e-06	6.393211862419842184e+00
1.700571428571427361e+02	1.862714681561489215e-06	-2.157544697503553014e-07	1.875168252750130354e-06	6.398499425030006016e+00
1.702857142857141639e+02	1.865075758857718996e-06	-2.325095051001809556e-07	1.879512770970345820e-06	6.407210355198204255e+00
1.705142857142855917e+02	1.863349205920393300e-06	-2.553655212858981254e-07	1.880766283371163315e-06	6.419383375437609729e+00
1.707428571428570478e+02	1.857440078625379996e-06	-2.839213166259978202e-07	1.879014358571668381e-06	6.434867471679381445e+00
1.709714285714284756e+02	1.847438272731868240e-06	-3.174085923678365073e-07	1.874506971463013824e-06	6.453334213954634357e+00
1.711999999999999034e+02	1.833611681087764924e-06	-3.547545271412995289e-07	1.867614138827596884e-06	6.474297192423033032e+00
1.714285714285713311e+02	1.816394173856415556e-06	-3.946637781540571430e-07	1.858775751027101578e-06	6.497138472335683090e+00
1.716571428571427589e+02	1.796368273630127576e-06	-4.357123701584569909e-07	1.848454555571758004e-06	6.521141714578145177e+00
1.718857142857141866e+02	1.774241652885413487e-06	-4.764456787281917367e-07	1.837099324373162736e-06	6.545531021224178403e+00
1.721142857142856144e+02	1.750816404552395536e-06	-5.154732715751439506e-07	1.825122126368030214e-06	6.569513905627288430e+00
1.723428571428570422e+02	1.726950594867755899e-06	-5.515545056538962755e-07	1.812890159337076362e-06	6.592326279674176170e+00
1.725714285714284699e+02	1.703512800019839978e-06	-5.836702212469884470e-07	1.800729515224855688e-06	6.613277101825709714e+00
1.727999999999998977e+02	1.681331898091192822e-06	-6.110773562869406504e-07	1.788936132707249563e-06	6.631790272281831378e+00
1.730285714285713254e+02	1.661145951267127932e-06	-6.333446331941999353e-07	1.777788315803393613e-06	6.647441346514865401e+00
1.732571428571427532e+02	1.643555171857117232e-06	-6.503685581860785569e-07	1.767555618478614239e-06	6.659986547629415554e+00
1.734857142857141810e+02	1.628984371997240416e-06	-6.623698253500392458e-07	1.758500460547419134e-06	6.669381412617540583e+00
1.737142857142856087e+02	1.617659752245627162e-06	-6.698709058775476827e-07	1.750871241575630471e-06	6.675786399363515145e+00
1.739428571428570365e+02	1.609603405824913294e-06	-6.736562366914742510e-07	1.744888491931928606e-06	6.679557212315605064e+00
1.741714285714284642e+02	1.604646701588740371e-06	-6.747171092293682546e-07	1.740728070206963485e-06	6.681218745318915353e+00
1.743999999999998920e+02	1.602461099473584730e-06	-6.741841463758013315e-07	1.738506784154309288e-06	6.681423435105320330e+00
1.746285714285713198e+02	1.602602417258433031e-06	-6.732511183831890257e-07	1.738275460393659059e-06	6.680897156677322535e+00
1.748571428571427475e+02	1.604562553045483194e-06	-6.730947074224961453e-07	1.740022261867937968e-06	6.680377977765362907e+00
1.750857142857141753e+02	1.607821540262771095e-06	-6.747955304331370393e-07	1.743685497222904703e-06	6.680554464503598133e+00
1.753142857142856030e+02	1.611892795089900680e-06	-6.792661031394679640e-07	1.749171467220126777e-06	6.682010403172525592e+00
1.755428571428570308e+02	1.616355540654698417e-06	-6.871913173328259405e-07	1.756370445100567874e-06	6.685181825014971047e+00
1.757714285714284586e+02	1.620870488927066025e-06	-6.989863257903376944e-07	1.765163739010220639e-06	6.690330507464387289e+00
1.759999999999998863e+02	1.625177608605748204e-06	-7.147754518626144504e-07	1.775417192126657132e-06	6.697536127101971992e+00
1.762285714285713141e+02	1.629077751352382721e-06	-7.343939595530135325e-07	1.786960773990097771e-06	6.706707227437520125e+00
1.764571428571427418e+02	1.632402591767150760e-06	-7.574124074490152891e-07	1.799558772745648445e-06	6.717609160692856740e+00
1.766857142857141696e+02	1.634979316808028933e-06	-7.831811139170673948e-07	1.812878932412870178e-06	6.729905166564948082e+00
1.769142857142855974e+02	1.636597442715213196e-06	-8.108902496080146826e-07	1.826470417611882360e-06	6.743204960836160389e+00
1.771428571428570251e+02	1.636984911340469511e-06	-8.396395221516002426e-07	1.839759257923528555e-06	6.757114068135832596e+00
1.773714285714284529e+02	1.635799236536120879e-06	-8.685105411372283802e-07	1.852066333131358689e-06	6.771277123789308128e+00
1.775999999999998806e+02	1.632637132896690954e-06	-8.966348737793978933e-07	1.862648142991725765e-06	6.785409665150543113e+00
1.778285714285713084e+02	1.627063123137921963e-06	-9.232515511581595008e-07	1.870755952386969157e-06	6.799315233583663520e+00
1.780571428571427361e+02	1.618654533826194651e-06	-9.477492700133747018e-07	1.875705514916182161e-06	6.812887252126371251e+00
1.782857142857141639e+02	1.607057492614668305e-06	-9.696905591349384490e-07	1.876947938820993057e-06	6.826097439588883375e+00
1.785142857142855917e+02	1.592046465541274865e-06	-9.888174810502770739e-07	1.874132321708656790e-06	6.838974042317419233e+00
1.787428571428570194e+02	1.573578821298393399e-06	-1.005040710322683329e-06	1.867152145981886772e-06	6.851573863574492940e+00
1.789714285714284472e+02	1.551836042763750967e-06	-1.018415761027972163e-06	1.856169649016716858e-06	6.863952181540565078e+00
1.791999999999998749e+02	1.527244510645363572e-06	-1.029111477552134872e-06	1.841615114112048754e-06	6.876134500894410806e+00
1.794285714285713027e+02	1.505804668014524752e-06	-1.044605158337847343e-06	1.832661353071093737e-06	6.889683317454301736e+00
1.796571428571427305e+02	1.478844148941599502e-06	-1.051502365416257416e-06	1.814562548201298064e-06	6.901275575681067309e+00
1.798857142857141582e+02	1.451636635417375925e-06	-1.056047433462111466e-06	1.795128157822664173e-06	6.912122019177214582e+00
1.801142857142855860e+02	1.425692831579015102e-06	-1.058502559441609283e-06	1.775676693083577003e-06	6.921835484939178329e+00
1.803428571428570137e+02	1.402350843542397966e-06	-1.059165993587990946e-06	1.757390249875454283e-06	6.930056356118377892e+00
1.805714285714284699e+02	1.382632029180383648e-06	-1.058404243629392424e-06	1.741232572360215102e-06	6.936532575918956667e+00
1.807999999999998977e+02	1.367153592896659142e-06	-1.056684639009702183e-06	1.727915325729044023e-06	6.941187377462752828e+00
1.810285714285713254e+02	1.356101866268017973e-06	-1.054598361579452821e-06	1.717902784194049780e-06	6.944160686041052521e+00
1.812571428571427532e+02	1.349260233002513356e-06	-1.052865726133054567e-06	1.711440742073087531e-06	6.945815584105574203e+00
1.814857142857141810e+02	1.346078458239319324e-06	-1.052318636139712491e-06	1.708596420370500229e-06	6.946708768407801493e+00
1.817142857142856087e+02	1.345766552726229637e-06	-1.053859101878670855e-06	1.709300038334159387e-06	6.947531164837292827e+00
1.819428571428570365e+02	1.347396233119904292e-06	-1.058396764092588763e-06	1.713382712433906548e-06	6.949029851776382216e+00
1.821714285714284642e+02	1.349995840222634288e-06	-1.066771852193622478e-06	1.720607727883095441e-06	6.951924351777324596e+00
1.823999999999998920e+02	1.352629155821703448e-06	-1.079672418774631022e-06	1.730692972494427242e-06	6.956829452343656683e+00
1.826285714285713198e+02	1.354453670550590455e-06	-1.097555760124431166e-06	1.743322515270850577e-06	6.964193954326071356e+00
1.828571428571427475e+02	1.354758384134669296e-06	-1.120583613553426628e-06	1.758146158414491857e-06	6.974261191770488644e+00
1.830857142857141753e+02	1.352984396942110855e-06	-1.148579180636535276e-06	1.774767847511471609e-06	6.987053616407935763e+00
1.833142857142856030e+02	1.348733045593590752e-06	-1.181011566450370411e-06	1.792726735552778255e-06	7.002380591584143943e+00
1.835428571428570308e+02	1.341766229085536573e-06	-1.217010232554143788e-06	1.811477441111512047e-06	7.019865935369918652e+00
1.837714285714284586e+02	1.332002311626680431e-06	-1.255408932205849209e-06	1.830377487088674449e-06	7.038989791374133276e+00
1.839999999999998863e+02	1.319509183312781728e-06	-1.294815679487974085e-06	1.848689300205599164e-06	7.059138290348083267e+00
1.842285714285713141e+02	1.304494346967229244e-06	-1.333702884737111911e-06	1.865601481031131586e-06	7.079654418603837485e+00
1.844571428571427418e+02	1.287290773096809122e-06	-1.370510065285117040e-06	1.880270026764240059e-06	7.099884578966089599e+00
1.846857142857141696e+02	1.268336980444350193e-06	-1.403750616394899907e-06	1.891875917969186993e-06	7.119217249482896470e+00
1.849142857142855974e+02	1.248150369495812037e-06	-1.432114028380768710e-06	1.899692063245389579e-06	7.137112378185136663e+00
1.851428571428570251e+02	1.227294020884135953e-06	-1.454555613561565735e-06	1.903150715692641385e-06	7.153122117050842554e+00
1.853714285714284529e+02	1.206338613560029795e-06	-1.470367139216149310e-06	1.901902304181951833e-06	7.166904767874839877e+00
1.855999999999998806e+02	1.185822397815221539e-06	-1.479223590096937183e-06	1.895857903076998260e-06	7.178234248518741367e+00
1.858285714285713084e+02	1.166212951836438705e-06	-1.481203395466107655e-06	1.885209841840262173e-06	7.187007070416433940e+00
1.860571428571427361e+02	1.147874561060703883e-06	-1.476781637341654950e-06	1.870427761855507437e-06	7.193247963536409273e+00
1.862857142857141639e+02	1.131044475249139418e-06	-1.466797791984392693e-06	1.852230376481794773e-06	7.197114130526088616e+00
1.865142857142855917e+02	1.115820171082413321e-06	-1.452401270291557009e-06	1.831535995862192910e-06	7.198896887624972152e+00
1.867428571428570194e+02	1.102158336391509497e-06	-1.434979293574282811e-06	1.809397295085920928e-06	7.199018395139112236e+00
1.869714285714284472e+02	1.089884896872239154e-06	-1.416072413077394107e-06	1.786927577578074337e-06	7.198020565395173875e+00
1.871999999999998749e+02	1.078714287575245051e-06	-1.397283274129508208e-06	1.765226632016706980e-06	7.196543356091993360e+00
1.874285714285713027e+02	1.068275502111666123e-06	-1.380184119302446270e-06	1.745313940695656514e-06	7.195290736711015711e+00
1.876571428571427305e+02	1.058142267069516407e-06	-1.366228134196714435e-06	1.728075337486665135e-06	7.194984670222581258e+00
1.878857142857141582e+02	1.047864913915567702e-06	-1.356669190011309066e-06	1.714226405391429595e-06	7.196310150727956767e+00
1.881142857142855860e+02	1.037001999895069172e-06	-1.352493926339637088e-06	1.704292512619820465e-06	7.199857005720885716e+00
1.883428571428570137e+02	1.025150258456820672e-06	-1.354369502044351721e-06	1.698602307923179443e-06	7.206065995741813168e+00
1.885714285714284415e+02	1.011971877657969219e-06	-1.362609720460562082e-06	1.697289701690376375e-06	7.215187063867163353e+00
1.887999999999998693e+02	9.972183021835883165e-07	-1.377161555864768660e-06	1.700299471611336221e-06	7.227256175644162006e+00
1.890285714285712970e+02	9.807497202104067238e-07	-1.397613296368208529e-06	1.707393610119822615e-06	7.242094320601778712e+00
1.892571428571427248e+02	9.625492052186818589e-07	-1.423224499944353456e-06	1.718158592711677137e-06	7.259328582439719568e+00
1.894857142857141525e+02	9.427302780041404304e-07	-1.452976704884654855e-06	1.732016651768462007e-06	7.278431575499078932e+00
1.897142857142855803e+02	9.215365842239789386e-07	-1.485642369958357295e-06	1.748245671374216000e-06	7.298772821610388206e+00
1.899428571428570081e+02	8.993325850331638285e-07	-1.519867957205835535e-06	1.766011807956977466e-06	7.319674409073686050e+00
1.901714285714284642e+02	8.765846934726933624e-07	-1.554265585412863426e-06	1.784416497017836646e-06	7.340463735960666369e+00
1.903999999999998920e+02	8.538331374496152666e-07	-1.587506499677226781e-06	1.802555938972351205e-06	7.360518002748244193e+00
1.906285714285713198e+02	8.293316612917209186e-07	-1.617964995240089138e-06	1.818131384208288505e-06	7.380323115160791758e+00
1.908571428571427475e+02	8.065959399698041482e-07	-1.645453147971509244e-06	1.832515504039494126e-06	7.398207260806048069e+00
1.910857142857141753e+02	7.857894807929109469e-07	-1.668941648409267166e-06	1.844676484893715609e-06	7.413940311423361962e+00
1.913142857142856030e+02	7.674952772913344182e-07	-1.688046949453512585e-06	1.854333169693033374e-06	7.427255359108869470e+00
1.915428571428570308e+02	7.521394005127263586e-07	-1.702706114614388748e-06	1.861430039122843595e-06	7.438024799115247276e+00
1.917714285714284586e+02	7.399513019343534278e-07	-1.713154381636742587e-06	1.866125897295119448e-06	7.446261530317775268e+00
1.919999999999998863e+02	7.309385506983945868e-07	-1.719879308985759524e-06	1.868757876872871777e-06	7.452115988001422053e+00
1.922285714285713141e+02	7.248795828812604723e-07	-1.723556414351481799e-06	1.869785314716704816e-06	7.455867505402382633e+00
1.924571428571427418e+02	7.213360023241421732e-07	-1.724972774297549464e-06	1.869721022055632586e-06	7.457908210058623588e+00
1.926857142857141696e+02	7.196836414069927887e-07	-1.724946000343262424e-06	1.869059455397031253e-06	7.458718302453839044e+00
1.929142857142855974e+02	7.191593399704078753e-07	-1.724246244564607154e-06	1.868211783541101621e-06	7.458833082511809209e+00
1.931428571428570251e+02	7.189185838855589469e-07	-1.723528384156756725e-06	1.867456564755929787e-06	7.458804094574528420e+00
1.933714285714284529e+02	7.180980339159985978e-07	-1.723280340416798575e-06	1.866911866688157226e-06	7.459158593814894544e+00
1.935999999999998806e+02	7.158767093199309105e-07	-1.723791720761120035e-06	1.866530835403293334e-06	7.460362499218752497e+00
1.938285714285713084e+02	7.113771730878779446e-07	-1.722352663013326938e-06	1.863479588881938853e-06	7.462296257522791798e+00
1.940571428571427361e+02	7.058439231261186159e-07	-1.724534056508255179e-06	1.863392968718860482e-06	7.465487720738410715e+00
1.942857142857141639e+02	6.971446318436529399e-07	-1.727251718989552961e-06	1.862634998721109504e-06	7.470362802700416083e+00
1.945142857142855917e+02	6.849081981758742001e-07	-1.730099911610442625e-06	1.860737741887067783e-06	7.477033895329899593e+00
1.947428571428570194e+02	6.689812752129520421e-07	-1.732611679274992268e-06	1.857277356171031420e-06	7.485505146515219366e+00
1.949714285714284472e+02	6.494268720619798836e-07	-1.734321364999434139e-06	1.851924906482362537e-06	7.495688065945084411e+00
1.951999999999998749e+02	6.265040029854840462e-07	-1.734823995532866739e-06	1.844484090805191819e-06	7.507422483396873680e+00
1.954285714285713027e+02	6.006328109635267928e-07	-1.733824990613784048e-06	1.834913859472110522e-06	7.520499081209040426e+00
1.956571428571427305e+02	5.723505602901836738e-07	-1.731175054313929865e-06	1.823335469008192498e-06	7.534680550547211197e+00
1.958857142857141582e+02	5.422638741975092473e-07	-1.726887093495724567e-06	1.810024624954534553e-06	7.549719560268780327e+00
1.961142857142855860e+02	5.110018193452267972e-07	-1.721134277076151290e-06	1.795390224742403312e-06	7.565372870955761719e+00
1.963428571428570137e+02	4.791732443532897499e-07	-1.714230580228989644e-06	1.779941987901930473e-06	7.581411861021263299e+00
1.965714285714284415e+02	4.473305105598755629e-07	-1.706597065529799140e-06	1.764250019059849920e-06	7.597630327390139549e+00
1.967999999999998693e+02	4.159406893527396865e-07	-1.698718523133156222e-06	1.748900019410750482e-06	7.613850618854472785e+00
1.970285714285712970e+02	3.853645969725619598e-07	-1.691095818853155373e-06	1.734448310311509264e-06	7.629928965869400059e+00
1.972571428571427248e+02	3.558437205145495761e-07	-1.684199362966852026e-06	1.721380913001996512e-06	7.645760364435989942e+00
1.974857142857141525e+02	3.274950653169799844e-07	-1.678428590321215059e-06	1.710080568457122261e-06	7.661282709757345266e+00
1.977142857142855803e+02	3.003140553657734561e-07	-1.674081357672107321e-06	1.700804787139171520e-06	7.676479267192389599e+00
1.979428571428570081e+02	2.741856596428807732e-07	-1.671335868757179774e-06	1.693676876546443989e-06	7.691378223789643087e+00
1.981714285714284358e+02	2.489037457849973573e-07	-1.670246290302142905e-06	1.688690541494762022e-06	7.706048125003780669e+00
1.983999999999998636e+02	2.241982003746272584e-07	-1.670751767950231424e-06	1.685727232727776120e-06	7.720588481139703418e+00
1.986285714285712913e+02	1.997686177522442767e-07	-1.672697214321909943e-06	1.684584064818054613e-06	7.735115603614097779e+00
1.988571428571427191e+02	1.753224540465231711e-07	-1.675863126572027167e-06	1.685008956028621716e-06	7.749744593203142351e+00
1.990857142857141469e+02	1.506146425497567560e-07	-1.680000882954963188e-06	1.686738787506781369e-06	7.764569144735878226e+00
1.993142857142855746e+02	1.254849710693552321e-07	-1.684869523011796670e-06	1.689535968110260726e-06	7.779641324127532620e+00
1.995428571428570024e+02	9.988921677781155332e-08	-1.690269968582290309e-06	1.693218952858625732e-06	7.794953681613789875e+00
1.997714285714284301e+02	7.392024888810306270e-08	-1.696072994542128007e-06	1.697683069954689943e-06	7.810426021260057361e+00
1.999999999999998863e+02	4.781608729766926231e-08	-1.702237971223400466e-06	1.702909418870897147e-06	7.825898887882672739e+00
2.002285714285713141e+02	2.195318510759640576e-08	-1.708820402795428260e-06	1.708961413065344107e-06	7.841135358592255855e+00
2.004571428571427418e+02	-3.175161539400037897e-09	-1.715967471759499309e-06	1.715970409356609216e-06	7.855831994175310307e+00
2.006857142857141696e+02	-2.699360630353999747e-08	-1.723902043581336735e-06	1.724113369429394502e-06	7.869638788377249838e+00
2.009142857142855974e+02	-4.888944046702818211e-08	-1.732896754748962457e-06	1.733586265522620233e-06	7.882186704687190293e+00
2.011428571428570251e+02	-6.826260223100325490e-08	-1.743240783506165415e-06	1.744576800299298358e-06	7.893120084620560029e+00
2.013714285714284529e+02	-8.457574377820860521e-08	-1.755202590494641425e-06	1.757239081660414522e-06	7.902130136847025810e+00
2.015999999999998806e+02	-9.739908753553227505e-08	-1.768992260005191047e-06	1.771671583056811406e-06	7.908985178372964775e+00
2.018285714285713084e+02	-1.064454943089510091e-07	-1.784727057326732199e-06	1.787898574419928843e-06	7.913553514073807804e+00
2.020571428571427361e+02	-1.115924523530150324e-07	-1.802403466484759675e-06	1.805854681700174349e-06	7.915815842972280691e+00
2.022857142857141639e+02	-1.128893879662032701e-07	-1.821878335868638588e-06	1.825372478324044347e-06	7.915865701889125639e+00
2.025142857142855917e+02	-1.105505430089008389e-07	-1.842860912683551829e-06	1.846173817942507956e-06	7.913898374215331266e+00
2.027428571428570194e+02	-1.049353917170279832e-07	-1.864916575511583141e-06	1.867866502203157014e-06	7.910190505485436674e+00
2.029714285714284472e+02	-9.651993195889657302e-08	-1.887482061712779254e-06	1.889948314254353861e-06	7.905074003598857146e+00
2.031999999999998749e+02	-8.586300255101082724e-08	-1.909891017191331238e-06	1.911820115166490542e-06	7.898908399411707748e+00
2.034285714285713027e+02	-7.357195643881074322e-08	-1.931407847705370532e-06	1.932808605876982897e-06	7.892055623586358593e+00
2.036571428571427305e+02	-6.027157642981066543e-08	-1.951267184964237562e-06	1.952197810172830317e-06	7.884860244340986313e+00
2.038857142857141582e+02	-4.657916277642929192e-08	-1.968715855845780518e-06	1.969266802508877063e-06	7.877636888335784349e+00
2.041142857142855860e+02	-3.308743797716630561e-08	-1.983054091774872652e-06	1.983330106022937943e-06	7.870665176898633320e+00
2.043428571428570137e+02	-2.035552794415752540e-08	-1.993672855308899328e-06	1.993776768224924814e-06	7.864191343461537365e+00
2.045714285714284415e+02	-8.907018025148524735e-09	-2.000084585859690593e-06	2.000104418665093084e-06	7.858434925203914290e+00
2.047999999999998693e+02	7.668693585227100225e-10	-2.001945333396484967e-06	2.001945480275768164e-06	7.853598571905694214e+00
2.050285714285712970e+02	1.249394590625947938e-08	-1.997950610944708932e-06	1.997989675263274038e-06	7.847728334726738808e+00
2.052571428571427248e+02	1.573689652644259414e-08	-1.990035321693905185e-06	1.990097543212806752e-06	7.846073950961756083e+00
2.054857142857141525e+02	1.591337812672059206e-08	-1.977376210539241296e-06	1.977440242740582487e-06	7.845934083636127099e+00
2.057142857142855803e+02	1.269569414625043423e-08	-1.960237971772408161e-06	1.960279083862361421e-06	7.847505115908617768e+00
2.059428571428570081e+02	5.763271508596385755e-09	-1.939026656394023751e-06	1.939035221316278456e-06	7.851009392969825917e+00
2.061714285714284358e+02	-5.190216745299241860e-09	-1.914260881917226471e-06	1.914267918131728360e-06	7.856692969757379075e+00
2.063999999999998636e+02	-2.044626888242313785e-08	-1.886539100423675102e-06	1.886649895274314491e-06	7.864819187451456806e+00
2.066285714285712913e+02	-4.024942852591546724e-08	-1.856506552414830553e-06	1.856942808935122493e-06	7.875658435541523339e+00
2.068571428571427191e+02	-6.479523241118407099e-08	-1.824825208491571809e-06	1.825975208947133426e-06	7.889474360390197560e+00
2.070857142857141469e+02	-9.421925955172349103e-08	-1.792149261305141538e-06	1.794624262531586298e-06	7.906506610166990079e+00
2.073142857142855746e+02	-1.285876528002681735e-07	-1.759107700097094753e-06	1.763801203365496174e-06	7.926950079642988811e+00
2.075428571428570024e+02	-1.678889434534412018e-07	-1.726294343604175697e-06	1.734439061510575149e-06	7.950930692176303438e+00
2.077714285714284301e+02	-2.120267042302198575e-07	-1.694264594410315592e-06	1.707479967431266852e-06	7.978478210615325139e+00
2.079999999999998579e+02	-2.608125214460859349e-07	-1.663537259667898385e-06	1.683858481478311604e-06	8.009497551009722827e+00
2.082285714285712857e+02	-3.139589769886539755e-07	-1.634599172587544986e-06	1.664477303616858781e-06	8.043741589600545083e+00
2.084571428571427134e+02	-3.710726818864673977e-07	-1.607910111647164759e-06	1.650172676534068969e-06	8.080790226264390697e+00
2.086857142857141412e+02	-4.316478098338626672e-07	-1.583905655383732462e-06	1.641668954719843035e-06	8.120041831643519004e+00
2.089142857142855689e+02	-4.950609486180645214e-07	-1.562996085144536213e-06	1.639524963220677663e-06	8.160723188043101928e+00
2.091428571428569967e+02	-5.605683594098021360e-07	-1.545560175236044925e-06	1.644078203993675826e-06	8.201921770124709354e+00
2.093714285714284244e+02	-6.273068705380518967e-07	-1.531933572228827771e-06	1.655395535679017467e-06	8.242639604443027679e+00
2.095999999999998522e+02	-6.942996258440096546e-07	-1.522392349716574534e-06	1.673239503753925991e-06	8.281862186530615233e+00
2.098285714285713084e+02	-7.604677620650235571e-07	-1.517133122559996275e-06	1.697057491279782905e-06	8.318631263219726790e+00
2.100571428571427361e+02	-8.246488195711037789e-07	-1.516251727502979076e-06	1.725996806710772376e-06	8.352108873112197074e+00
2.102857142857141639e+02	-8.856223084238006199e-07	-1.519722867466131419e-06	1.758944134154744039e-06	8.381622608949246711e+00
2.105142857142855917e+02	-9.421423726453685038e-07	-1.527383245054111298e-06	1.794584026343116542e-06	8.406687423133893944e+00
2.107428571428570194e+02	-9.929769456874995565e-07	-1.538920574612236562e-06	1.831469287111234096e-06	8.427005110724369530e+00
2.109714285714284472e+02	-1.036952197235747805e-06	-1.553870483578680874e-06	1.868096180363604423e-06	8.442446804072151423e+00
2.111999999999998749e+02	-1.073000486463807292e-06	-1.571622726155083450e-06	1.902978727500311285e-06	8.453025539564720248e+00
2.114285714285713027e+02	-1.100209513309524007e-06	-1.591437385408657086e-06	1.934718047895641851e-06	8.458865545209182102e+00
2.116571428571427305e+02	-1.117869967682647916e-06	-1.612470891677410565e-06	1.962064127686388301e-06	8.460173287989306345e+00
2.118857142857141582e+02	-1.125518773564802289e-06	-1.633810798616006537e-06	1.983968305019283647e-06	8.457213424435781945e+00
2.121142857142855860e+02	-1.122975054704139779e-06	-1.654517407167949625e-06	1.999625170903167007e-06	8.450291187077684896e+00
2.123428571428570137e+02	-1.110366228885055712e-06	-1.673669590906147349e-06	2.008502691502396456e-06	8.439741618321241035e+00
2.125714285714284415e+02	-1.088142151528581933e-06	-1.690411628712692870e-06	2.010359374942786279e-06	8.425925391190467906e+00
2.127999999999998693e+02	-1.057075927018196209e-06	-1.703997563352208859e-06	2.005247418996380252e-06	8.409230578917952670e+00
2.130285714285712970e+02	-1.018250817308897935e-06	-1.713829629150644193e-06	1.993501122323454881e-06	8.390079479242533722e+00
2.132571428571427248e+02	-9.730335153243849956e-07	-1.719487651737696878e-06	1.975710506734969413e-06	8.368939318043629783e+00
2.134857142857141525e+02	-9.230348314829130995e-07	-1.720747005180809600e-06	1.952681119888604658e-06	8.346335258447174610e+00
2.137142857142855803e+02	-8.700595001299092145e-07	-1.717583662206973878e-06	1.925382343963563745e-06	8.322863608819119463e+00
2.139428571428570081e+02	-8.160473052447951385e-07	-1.710165998049855997e-06	1.894888108908584623e-06	8.299202528654191724e+00
2.141714285714284358e+02	-7.630080396207387596e-07	-1.698834186777110235e-06	1.862315457351017230e-06	8.276117044321001259e+00
2.143999999999998636e+02	-7.129529631484487078e-07	-1.684069126850182769e-06	1.828767549928664569e-06	8.254455044187832158e+00
2.146285714285712913e+02	-6.702273416495638680e-07	-1.669291686032067571e-06	1.798816116936476717e-06	8.235783917121041853e+00
2.148571428571427191e+02	-6.303492295201018263e-07	-1.649022570193216828e-06	1.765393890372125645e-06	8.219098746716969828e+00
2.150857142857141469e+02	-5.987402757965463607e-07	-1.626972661554951722e-06	1.733646434342403008e-06	8.206609000131205534e+00
2.153142857142855746e+02	-5.768383044237110375e-07	-1.603842413733268176e-06	1.704421578583238160e-06	8.199236379204654313e+00
2.155428571428570024e+02	-5.657948833326769720e-07	-1.580274449543981811e-06	1.678508619545033018e-06	8.197797313261339980e+00
2.157714285714284301e+02	-5.664313038967925717e-07	-1.556820407414276702e-06	1.656663575677263256e-06	8.202931213076350758e+00
2.159999999999998579e+02	-5.792035360096666714e-07	-1.533919204231600233e-06	1.639629489011650804e-06	8.215027320430969837e+00
2.162285714285712857e+02	-6.041784898106673603e-07	-1.511886839490141851e-06	1.628138035601830817e-06	8.234159395844416807e+00
2.164571428571427134e+02	-6.410237799532823801e-07	-1.490916701396845004e-06	1.622881418024632876e-06	8.260039839827534536e+00
2.166857142857141412e+02	-6.890127070515635803e-07	-1.471088568454702129e-06	1.624450703073697028e-06	8.292006020119714549e+00
2.169142857142855689e+02	-7.470453673804254042e-07	-1.452384146463470109e-06	1.633247222505820625e-06	8.329049534094769669e+00
2.171428571428569967e+02	-8.136857614469685439e-07	-1.434706979953745772e-06	1.649384320499479782e-06	8.369892040864531424e+00
2.173714285714284244e+02	-8.872136257030894742e-07	-1.417904812014745040e-06	1.672603382026890194e-06	8.413099663163437825e+00
2.175999999999998522e+02	-9.656886123061654664e-07	-1.401792802615562779e-06	1.702227234361676387e-06	8.457215901926453228e+00
2.178285714285712800e+02	-1.047023533390865914e-06	-1.386176341090982989e-06	1.737165256409038173e-06	8.500886583280047759e+00
2.180571428571427077e+02	-1.129062785183897541e-06	-1.370872424750123270e-06	1.775971277309264978e-06	8.542953409573149415e+00
2.182857142857141355e+02	-1.209661838408221273e-06	-1.355728700518471964e-06	1.816943057090855018e-06	8.582503730101494810e+00
2.185142857142855632e+02	-1.286763830474977311e-06	-1.340639302216217417e-06	1.858245111406302759e-06	8.618877453411910139e+00
2.187428571428569910e+02	-1.358469771994845203e-06	-1.325556623498301593e-06	1.898035954223192396e-06	8.651641785170699706e+00
